"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1774574416158150975","Sun Mar 31 23:17:52 +0000 2024","0","@kumparan Yg diundang itu prabowo sebagai menhan atau prabowo sebagai capres?","1774576880408211687","","kumparan","in","","0","0","0","https://x.com/Fahmi_RW/status/1774576880408211687","1654016877436481537","Fahmi_RW"
"1774576725172903946","Sun Mar 31 23:17:15 +0000 2024","0","@prabowo apabila Bapak sdh di Lantik jadi Presiden NKRI Tolong benahi kasus korupsi perhatikan tenaga guru guru honorer baik yang di kota maupun di pelosok terpencil sebab mereka itu banyak yang di bayar dng gaji yang rendah.terima kasih","1774576725172903946","","prabowo","in","","0","0","0","https://x.com/GerilOlha68557/status/1774576725172903946","1762713987156979712","GerilOlha68557"
"1774450865803301202","Sun Mar 31 23:16:30 +0000 2024","0","@liaasister @aniesbaswedan Saya pribadi tak masalah kan Prabowo jadi presiden Yg bermasalah ad cawe pemeritah dlm pemenagan Prabowo Lagian ngapain sampah miskin Ikut Kepanasan ......yg di gugat kan KPU - Bawaslu bukan 02","1774576534780834228","","liaasister","in","","0","0","1","https://x.com/BudiYon43861466/status/1774576534780834228","1619900722350559232","BudiYon43861466"
"1774005945863147933","Sun Mar 31 23:15:18 +0000 2024","0","@susipudjiastuti @jokowi @prabowo @ListyoSigitP Coba bisikin @PartaiSocmed kan kmrn gacor banget tuh pas pilpres Dan doi ngidolain ibu juga Mungkin bisa tembus 4 angka eh tembus ke ring 1","1774576230446276878","","susipudjiastuti","in","Namec","0","0","0","https://x.com/uray_24/status/1774576230446276878","98345653","uray_24"
"1774384621498855541","Sun Mar 31 23:14:44 +0000 2024","1","@timpenguinnas @Gamal_Albinsaid Memang keren sih Mas Gamal ini saya Prabowo dan Gerindra die hard.. tapi juga kagum dengan Mas Gamal ","1774576090859864129","","timpenguinnas","in","","0","0","0","https://x.com/akumakuzma/status/1774576090859864129","1688805917683499008","akumakuzma"
"1774387074206138726","Sun Mar 31 23:14:03 +0000 2024","0","@Maruahalsiahaa2 Tidak usah marahlah santai aja. Dulu Pak Prabowo waktu kalah Pilpres juga seperti ini. Hanya mungkin suhunya agak beda dengan sekarang krena yang bjcara ini memang pada cerdas semua.","1774575917282861431","","Maruahalsiahaa2","in","","0","0","0","https://x.com/Mus00316264/status/1774575917282861431","1243003861113044993","Mus00316264"
"1773733887476425158","Sun Mar 31 23:12:14 +0000 2024","0","@H4T14K4LN4L42 @officialMKRI @prabowo @gibran_tweet ini suara sdr Bambang pengacara 01 dalam pembacaan tuntutan. bukan suara MK he he he mau nipu","1774575459206046090","","H4T14K4LN4L42","in","","0","0","0","https://x.com/machmad009/status/1774575459206046090","147009289","machmad009"
"1774575340737958321","Sun Mar 31 23:11:45 +0000 2024","0","Ini pendukung pak Prabowo kah????? knp yaa dari 2014 2019 sampai skrng narasi kafir di gabung kan oleh pendukung tertentu coba test kejiwaan ini ucapannya Krn dpt bansos yg 497T atau dpt cipratan yg 297t","1774575340737958321","","","in","","0","0","0","https://x.com/hanyo_swett/status/1774575340737958321","1582687537193025537","hanyo_swett"
"1774208366581334365","Sun Mar 31 23:11:19 +0000 2024","0","@B16Winer02 Hasil nya mmng curang asli prabowo 75 % jokowo semua","1774575230272553135","","g4b0ng0ku73","in","Holland, OH","0","0","0","https://x.com/Ayusarawati1/status/1774575230272553135","805853125730967552","Ayusarawati1"
"1773733887476425158","Sun Mar 31 23:10:56 +0000 2024","0","@H4T14K4LN4L42 @officialMKRI @prabowo @gibran_tweet Halu yg berkelanjutan ","1774575134546034986","","H4T14K4LN4L42","in","","0","0","0","https://x.com/adnan_baiduri/status/1774575134546034986","1257441289970151424","adnan_baiduri"
"1774129281674973613","Sun Mar 31 23:10:22 +0000 2024","0","@_NusantaraLand_ @segorosegoro1 @adri_7i @99propaganda @AlmaghribiS @AndreasSolusi @AndriDesvi10785 @KEBUMENinLOVE @bengkeldodo @dika_maxelyou @EffendiRistriy1 Jalannya Demokrasi seperti nya ada yang salah tempat.","1774574989947400401","","_NusantaraLand_","in","Indonesia","0","0","0","https://x.com/insanisyah1/status/1774574989947400401","1461644341139496965","insanisyah1"
"1774315059738788145","Sun Mar 31 23:08:12 +0000 2024","0","@tanyarlfes Tiktok kan banyakan fans prabowo gibran","1774574444721422791","","tanyarlfes","in","","0","0","0","https://x.com/AqulilaDarksoul/status/1774574444721422791","973936095321759744","AqulilaDarksoul"
"1774574416158150975","Sun Mar 31 23:08:05 +0000 2024","9","Prabowo akan berada di China selama 3 hari ke depan atau hingga 2 April. Kunjungan ini merupakan atas undangan Xi Jinping. #newsupdate #update #news #text https://t.co/NMpQE4HW9X","1774574416158150975","","","in","","0","3","0","https://x.com/kumparan/status/1774574416158150975","759692754985242625","kumparan"
"1774574107394551912","Sun Mar 31 23:06:51 +0000 2024","1","eh kacian deh tadinya mau sindir orang tapi malah menyidir sendiri.","1774574107394551912","","","in","Indonesia","0","0","0","https://x.com/insanisyah1/status/1774574107394551912","1461644341139496965","insanisyah1"
"1774410575537377341","Sun Mar 31 22:45:46 +0000 2024","2","@RaisaTjokrodnta Eh jongos buzzer 02nongol disinijejak digital lu emang brutal Pak prabowo nih kurang ajar bgt https://t.co/cNAwAScjMP","1774568800161280148","https://pbs.twimg.com/media/GKCI6yTboAAGF9I.jpg","RaisaTjokrodnta","in","El dorado bbk","0","0","0","https://x.com/burhanuddin30/status/1774568800161280148","377895572","burhanuddin30"
"1769972403738644774","Sun Mar 31 22:44:44 +0000 2024","1","@NayDonuts @prabowo Tetap rendah hati pak. Itu kunci semuanya.","1774568541578273007","","NayDonuts","in","Jakarta, Indonesia","0","0","0","https://x.com/Stef_Rud/status/1774568541578273007","2833745060","Stef_Rud"
"1774216561274101870","Sun Mar 31 22:43:44 +0000 2024","0","@xquitavee @prabowo Salam https://t.co/gl9SdiW9nr","1774568290125557787","https://pbs.twimg.com/media/GKCIdJDbUAA66GI.jpg","xquitavee","in","indonesia","0","0","0","https://x.com/dikasman_73/status/1774568290125557787","835669430273114112","dikasman_73"
"1774568044540641577","Sun Mar 31 22:42:46 +0000 2024","2","Kolaborasi rakyat pendukung @jokowi @prabowo dan @SBYudhoyono. Itu mematahkan kesombongan dari Capres-cawapres dan para pendukung 01 dan 03 menjadi seperti ranting rusak yg ga berbentuk. Sehingga logika berpikir sehat mereka terdegradasi karena kalah pilpres yg menyakitkan !","1774568044540641577","","","in","Bumiayu, Indonesia","0","1","0","https://x.com/sukardiyahya162/status/1774568044540641577","1539724674749579265","sukardiyahya162"
"1774104011001737615","Sun Mar 31 22:42:12 +0000 2024","0","@IwanIwanely72 Ya ngga akan di acc pelaku korupsinya juga diantaranya mereka minimal kecipratan.","1774567901611323608","","IwanIwanely72","in","","0","0","0","https://x.com/LukPrabowo/status/1774567901611323608","4738020572","LukPrabowo"
"1774362389477200374","Sun Mar 31 22:41:15 +0000 2024","1","@Pepatah_dr_Chin @prabowo Ini yg terdengar audionya pak https://t.co/A7eXblkWd4","1774567661625917824","https://pbs.twimg.com/ext_tw_video_thumb/1774567626079174656/pu/img/vE5zGIQsTUEkoFDc.jpg","Pepatah_dr_Chin","in","Somewhere over the rainbow ","0","0","0","https://x.com/DakotaGeorgy/status/1774567661625917824","1717067783165620224","DakotaGeorgy"
"1774565343761215551","Sun Mar 31 22:41:04 +0000 2024","4","@Pencerah___ Mas mbang dalilnya klas lokal.. suara Fanatis melitan @prabowo Pemilu 2014 45% Pemilu 2019 48% Simpel+ KIM+ Gibran+ Relawan+ Progmelanjutkn = 58% masuk akal lihat Suara Partai Brp suara @aniesbaswedan Ngibul debat ko dibawa ke @officialMKRI @habiburokhman","1774567617317245263","","Pencerah___","in","","0","0","0","https://x.com/hadehate16/status/1774567617317245263","1622153911753900032","hadehate16"
"1774428783279493504","Sun Mar 31 22:40:18 +0000 2024","1","@realfedinuril Seret prabowo ke pengadilan HAM. Penjarakan dia pasung kalo perlu jika dia salah. Tp kalo dia benar maka cukup minta maaf. Kalo ngomong soal buku. Itu sekedar asumsi.","1774567422772891736","","realfedinuril","in","","0","0","0","https://x.com/Prastyana4/status/1774567422772891736","1274551310646272000","Prastyana4"
"1774567243302793304","Sun Mar 31 22:39:35 +0000 2024","0","Didampingi Sang Anak Prabowo Mendarat di China untuk Temui Xi Jinping https://t.co/qCyDYckMCD","1774567243302793304","","","in","Jakarta, Indonesia","0","0","0","https://x.com/Bisniscom/status/1774567243302793304","118646322","Bisniscom"
"1774091181443707054","Sun Mar 31 22:39:04 +0000 2024","0","@DarsAlexandra1 Ternyata para petinggi di Indonesia cuma bisa berbohong mengatakan berani berkorban demi rakyat dan demi negara nyatanya ngga berani karena anggota keluarganya tersandera kasus. Kalau Puan tolak hak angket sebaiknya mengundurkan diri saja.","1774567113891684823","","DarsAlexandra1","in","","0","0","0","https://x.com/LukPrabowo/status/1774567113891684823","4738020572","LukPrabowo"
"1774216561274101870","Sun Mar 31 22:38:40 +0000 2024","0","@xquitavee @prabowo SDM rendah gak ada lawan ","1774567012540485835","","xquitavee","in","sofa","0","0","0","https://x.com/anna_tannia/status/1774567012540485835","1387087974","anna_tannia"
"1774531299065368803","Sun Mar 31 22:38:39 +0000 2024","0","@RicKY_KCh Yakin siapapun pelakunya????termasuk para menteri yg mendukung prabowo kah?","1774567009793233089","","RicKY_KCh","in","","0","0","0","https://x.com/Muhamad68002507/status/1774567009793233089","1098463519249317888","Muhamad68002507"
"1774194251808829667","Sun Mar 31 22:38:14 +0000 2024","0","@Don_gindo Suara demokrat plg kecil di antara koalisi prabowo. Siap2 posisi tawarnya digeser Nasdem. ","1774566904931471698","","Don_gindo","in","","0","0","0","https://x.com/getteng_hola/status/1774566904931471698","1471987180968943624","getteng_hola"
"1774216561274101870","Sun Mar 31 22:38:13 +0000 2024","0","@xquitavee @prabowo Baca Beritanya woy jangan modal skrinsyut judul doang. Di beritanya jelas disebutkan bahwa hubungan HM dan SD dgn Kubu 01 itu hanyalah topik pembicaraan di medsos bukan fakta. Medianya sengaja bikin judul ngeprank orang2 dungu yg anti 01. https://t.co/2fx6OXVXcc","1774566898988204386","","xquitavee","in","","0","0","0","https://x.com/irhamnapermana/status/1774566898988204386","180112404","irhamnapermana"
"1774185088332513763","Sun Mar 31 22:37:58 +0000 2024","0","@habiburokhman Gugatlah kemana aja .. .. Yang jelas Prabowo Gibran sudah pilihan rakyat tidak ada yang bisa membatalkan suara rakyat","1774566839173222552","","habiburokhman","in","","0","0","0","https://x.com/YaniZuryani/status/1774566839173222552","1405050068453912577","YaniZuryani"
"1774562461225542034","Sun Mar 31 22:37:41 +0000 2024","13","@gara_nam Ternyata lawatan prabowo ke china untuk ini ","1774566766741762398","","gara_nam","in","","0","0","0","https://x.com/Ruviel02/status/1774566766741762398","1378418514218807297","Ruviel02"
"1774565736390017398","Sun Mar 31 22:33:36 +0000 2024","0","walah baru tau dr Gamal sekarang nyaleg dan berhasil terpilih. Salah seorang jubir Prabowo-Sandi waktu 2019. beda kapal dengan saya tapi saat itu kagum dan respect sama pembawaan beliau yang tenang kalem dan argumennya cerdas selalu berbasis data dan latar belakang yg jelas.","1774565736390017398","","","in","Jatinangor","0","0","0","https://x.com/rdhdanu15/status/1774565736390017398","1667950991285837824","rdhdanu15"
"1774388683652960624","Sun Mar 31 22:32:52 +0000 2024","0","@bengkeldodo Gausah pake lagu lagu sedih tolol kaga guna emang dasarnya Prabowo kaga bisa debat ","1774565553048367238","","bengkeldodo","in","Indonesia","0","1","0","https://x.com/louiexiix/status/1774565553048367238","1436069826","louiexiix"
"1774565222432571482","Sun Mar 31 22:31:33 +0000 2024","0","Di negara zionist ada Netanyahu Di indonesia ada @jokowi Jd wajar jk uang APBN bansos 490T hrs di usut krn hnya bs dibelanjakan utk mendapatkn capres/cawapres 2024 sekelas @prabowo @gibran_tweet Gk bs mendapatkn sekelas Vladimir putin https://t.co/mFdXNjWBNT","1774565222432571482","","","in","","0","0","0","https://x.com/RinduBae_Wish/status/1774565222432571482","1604819722754629632","RinduBae_Wish"
"1774374560412115214","Sun Mar 31 22:30:53 +0000 2024","0","@c4hbanten @prabowo Hukuman mati sbg hukuman maksimal dg kualitas hakim spt saat ini ? Malah nnt yg dikriminalisasi dihukum mati yg korupsi besar cm dihukum biasa","1774565055176294400","","c4hbanten","in","Tangerang, Indonesia","0","0","0","https://x.com/RelawanBenteng/status/1774565055176294400","815333288839516160","RelawanBenteng"
"1774351330825670851","Sun Mar 31 22:30:20 +0000 2024","2","@tvOneNews Prabowo akhinya nyesel pilih pasangan anak bocil.....bingung dia bangsa kita mau d bawa kemana nih...","1774564916479001026","","tvOneNews","in","Kota Surabaya, Jawa Timur","0","1","1","https://x.com/TotoSg189649/status/1774564916479001026","1739670463788593152","TotoSg189649"
"1774564712619102397","Sun Mar 31 22:29:31 +0000 2024","1","INFO UNTUK PRESIDEN RI : SEBAIKNYA KUNJUNGI KERUSAKAN TNKS https://t.co/XGGa7YENch @jokowi @prabowo @gibran_tweet @KementerianLHK @BPSDMESDM @SitiNurbayaLHK @DivHumas_Polri @ListyoSigitP @propampolri @ST_Burhanuddin @KejaksaanRI @KPK_RI @ILCRockyGerung @MataNajwa @NajwaShihab","1774564712619102397","","","in","Bengkulu, Indonesia","0","0","0","https://x.com/Beo_Bengkulu/status/1774564712619102397","1457460560597962753","Beo_Bengkulu"
"1774335919161839989","Sun Mar 31 22:28:26 +0000 2024","0","@xquitavee Jelas jelas pt timah itu BUMN kutua ny eriq tohir tkn ny prabowo. Kok fi lempar 01. Kira kira eriq kebagian gk ya....","1774564439938982102","","xquitavee","in","","0","0","0","https://x.com/indrianbinhasan/status/1774564439938982102","1506644559530397701","indrianbinhasan"
"1774564362667036819","Sun Mar 31 22:28:08 +0000 2024","1","gue mah percaya percaya aja mayoritas orang beneran milih prabowo pertanyaannya cara milihnya gimana pertimbangannya apa aja kenapa dll","1774564362667036819","","","in","","0","0","0","https://x.com/mikhara_/status/1774564362667036819","955438899995688961","mikhara_"
"1774564275316773344","Sun Mar 31 22:27:47 +0000 2024","0","@realfedinuril hati-hati brey @prabowo sekarang udah jadi presiden. Kalau orang udah jadi penguasa ada dua kemungkinan 1.loe bisa mati sbg aktivis artis. 2.loe bisa diajak sbg mata rantai korupsi didalam pemerintahanya.","1774564275316773344","","realfedinuril","in","Indonesia","0","0","0","https://x.com/yadi090375/status/1774564275316773344","915447248070127616","yadi090375"
"1773940003070231008","Sun Mar 31 22:27:40 +0000 2024","0","@PDemokrat Memenuhi janji ke Prabowo bukan ke pendukung bukan ke kader jadi itu untuk kepentingan siapa?... Pribadi kader oligarki.","1774564244228616520","","PDemokrat","in","dumai, indonesia","0","0","0","https://x.com/p4rn4un6an/status/1774564244228616520","842543436","p4rn4un6an"
"1774440516865970622","Sun Mar 31 22:27:29 +0000 2024","1","@Kimberley_PS08 Banyak pembenci jokowi tapi ngaku pendukung prabowo","1774564197525078211","","Kimberley_PS08","in","","0","3","0","https://x.com/rakabuning/status/1774564197525078211","1724707826365599744","rakabuning"
"1774482981543190564","Sun Mar 31 22:25:54 +0000 2024","0","@Subhan_oke02 @prabowo @jokowi kalo liat yg beginian mah nggak yakin 96 juta paling cuma gaya 69","1774563802228662458","","Subhan_oke02","in","Hati moe....","0","3","0","https://x.com/MaryonoNihh/status/1774563802228662458","1719666264984162304","MaryonoNihh"
"1773746987667763391","Sun Mar 31 22:24:18 +0000 2024","0","@H4T14K4LN4L42 @jokowi @prabowo Parah banget kamu @jokowi ?..","1774563399453847943","","H4T14K4LN4L42","in","Jeddah,saudi arabia","0","0","0","https://x.com/BankBowie/status/1774563399453847943","2259838507","BankBowie"
"1774406561739547050","Sun Mar 31 22:24:15 +0000 2024","3","@RaisaTjokrodnta Jongos dongo songong nongol lagi pak prabowo lapor jongosnya kurang ajar bgt ngatain bapak sama anak bapak dikatain melambai jongos ga tau diri nih https://t.co/YtT30K6jrA","1774563387168710921","https://pbs.twimg.com/media/GKCD_rAbgAAHDcI.jpg","RaisaTjokrodnta","in","El dorado bbk","0","1","0","https://x.com/burhanuddin30/status/1774563387168710921","377895572","burhanuddin30"
"1774112808302706743","Sun Mar 31 22:20:09 +0000 2024","0","@LexWu_13 @Gerindra @prabowo Wew nyimak","1774562354619162981","","LexWu_13","in","Earth","0","0","0","https://x.com/BawonoRobert/status/1774562354619162981","1015404417292517376","BawonoRobert"
"1774408813657063494","Sun Mar 31 22:19:29 +0000 2024","0","@AlnilamOmar @J_D3pp Gak pernah kayaknya malahan","1774562184959533548","","AlnilamOmar","in","Citayem California ","0","0","0","https://x.com/JHPrabowo/status/1774562184959533548","158912165","JHPrabowo"
"1774482981543190564","Sun Mar 31 22:19:14 +0000 2024","0","@Subhan_oke02 @prabowo @jokowi Hanya butuh 5 orang waras memiliki hati nurani. Punya integritas untuk menyelamatkan demokrasi. Menyelamatkan moral bangsa dari cacat perilaku yg membenarkan segala yg salah utk mencapai tujuan.","1774562122560848269","","Subhan_oke02","in","indsonesia asia","0","0","0","https://x.com/Bakhjatul/status/1774562122560848269","2519471036","Bakhjatul"
"1774408813657063494","Sun Mar 31 22:19:09 +0000 2024","1","@J_D3pp Sepakat cak malah kudu di intensifkan Bagus kok Pramuka ini","1774562103749443747","","aiek_r3b0rn","in","Citayem California ","0","0","0","https://x.com/JHPrabowo/status/1774562103749443747","158912165","JHPrabowo"
"1774216561274101870","Sun Mar 31 22:17:55 +0000 2024","0","@xquitavee @prabowo Org gak mikir emg paling jago urusan framing","1774561792569778512","","xquitavee","in","","0","0","0","https://x.com/LapakaMe/status/1774561792569778512","1759517999307149312","LapakaMe"
"1773550947685314580","Sun Mar 31 22:12:47 +0000 2024","0","@eppiyaa Terus lo akan berharap perubahan padahal lo pilih Prabowo karena janji berkelanjutan? Klo ada org jalan ke timur tp ingin sampai di barat apa namanya klo bkn goblok.","1774560499545596209","","eppiyaa","in","","0","1","0","https://x.com/bukan4non/status/1774560499545596209","2148752027","bukan4non"
"1774216561274101870","Sun Mar 31 22:12:36 +0000 2024","0","@xquitavee @prabowo Sakit jiwa loe Mak lampir jejak digital tengok! Kocag","1774560455207600502","","xquitavee","in","","0","0","0","https://x.com/yogapermana45/status/1774560455207600502","395258407","yogapermana45"
"1774444832234287322","Sun Mar 31 22:12:04 +0000 2024","107","@RomitsuT Itu Peswat Kepresidenan bukan sih? Kalo sebatas kapasitasnya cuma memenuhi undangan Jin Ping kenapa juga pd kunjungan tsb Prabowo pake Pesawat Kepresidenan? Emangmya udah pasti jadi Presiden? MK aja msh bersidang atas PHPU. Wuaduh susah deh klo sama gerombolan yg kaga tau malu","1774560317957452133","","RomitsuT","in","Bogor, Jawa Barat","0","8","23","https://x.com/carlitovito180/status/1774560317957452133","1637692626215501824","carlitovito180"
"1774216561274101870","Sun Mar 31 22:12:03 +0000 2024","23","@jankasikendor @xquitavee @prabowo Mbak gua kasian Ama lu jadi buzzer gaji ratusan kalah noh Ama timsesnya prabs dapet jabatan duit triliunan. Malu","1774560314069324163","","jankasikendor","in","","0","0","0","https://x.com/ifah_63/status/1774560314069324163","1471469114510114818","ifah_63"
"1774340195003126183","Sun Mar 31 22:11:39 +0000 2024","0","@MTaufiq_NTB 2014 prabowo kalah. 2019 prabowo kalah. 2024 anies baswedan kalah.","1774560215494754634","","MTaufiq_NTB","in","","0","0","0","https://x.com/AjaMaulana68/status/1774560215494754634","1604293761088901121","AjaMaulana68"
"1774442154045440503","Sun Mar 31 22:11:09 +0000 2024","1","@5teV3n_Pe9eL Kita??? Gw gak pernah coblos jkw ya. Gw dulu coblos prabowo jg krn ogah jkw berkuasa ","1774560089434915125","","V3g3L","in","","0","0","0","https://x.com/purple_ungu/status/1774560089434915125","106767999","purple_ungu"
"1774216561274101870","Sun Mar 31 22:10:21 +0000 2024","0","@xquitavee @prabowo ada bukti otentik gak?ato sbatas baca berita? udh verifikasi?","1774559886858392040","","xquitavee","in","","0","0","0","https://x.com/Fitriagita22/status/1774559886858392040","1686088058939318272","Fitriagita22"
"1774277019347689872","Sun Mar 31 22:09:08 +0000 2024","1","@xquitavee @PDI_Perjuangan @puanmaharani_ri @prabowo JANGGAR SI PRESIDEN KESIANGAN","1774559579881570453","","xquitavee","in","","0","0","0","https://x.com/BBerizik/status/1774559579881570453","1336498517028716546","BBerizik"
"1774551141180928313","Sun Mar 31 22:09:01 +0000 2024","4","@cobeh2022 Klo begini jangan2 MSP itu punya pa Prabowo. Kok petinggi2 Gerindra pd jadi kom dn direksi.","1774559552048152825","","cobeh2022","in","","0","1","0","https://x.com/wansrosadi/status/1774559552048152825","1555488754089197568","wansrosadi"
"1774335919161839989","Sun Mar 31 22:08:42 +0000 2024","0","@xquitavee semenjak dia sering iming' kata' mutiara yg bgtu keren menjiwai ternyata ga di lakuin awoakowkok nah skrng nih pas dia nyapres gua ttp dukung anies eh tpi lama' gua liat sifatnya bgtu kebnykan mainin agama dan akhrnya gua pindah aj ke prabowo","1774559473576956078","","OhMyDrex","in","","0","0","0","https://x.com/OhMyDrex/status/1774559473576956078","1606066988727795714","OhMyDrex"
"1774335919161839989","Sun Mar 31 22:08:25 +0000 2024","0","@xquitavee Pendukung Prabowo sekarang tolol tolol &amp; tukang fitnah yaa","1774559402340852040","","xquitavee","in","nearby","0","0","0","https://x.com/wahhcenasu/status/1774559402340852040","313233609","wahhcenasu"
"1774295200036487392","Sun Mar 31 22:07:53 +0000 2024","0","@TheLadyJokeer @gibran_tweet Cc : raden bagus @gibran_tweet Cc : pak @prabowo Monggo di simak video ini","1774559265250066650","","TheLadyJokeer","in","Sleman, Indonesia","0","0","0","https://x.com/hardi_hardiman2/status/1774559265250066650","776211223079641088","hardi_hardiman2"
"1774450865803301202","Sun Mar 31 22:07:51 +0000 2024","0","@liaasister @aniesbaswedan 01 juga banyak sekali yg hina Prabowo gibran sampe skrg Giliran 01 dihina BAPER ah giman si 01 01 suka hina org tapi dihina marah","1774559259206066363","","liaasister","in","","0","0","0","https://x.com/CrosNurdin/status/1774559259206066363","1567753680535035904","CrosNurdin"
"1774396990996259099","Sun Mar 31 22:07:49 +0000 2024","0","@bengkeldodo Semua negara udah mengakui kalau prabowo presiden RI 8..di indonesia malah 01 03 masih gila pengen jadi presiden...wkakakak","1774559247663272096","","bengkeldodo","in","","0","2","0","https://x.com/ADarmantyo/status/1774559247663272096","1578982363094097920","ADarmantyo"
"1773550947685314580","Sun Mar 31 22:07:45 +0000 2024","0","@eppiyaa g perlu nunggu pelantikan cukup lihat gerombolan yg ada disekitar Prabowo sdh tau apa kebijakan yg akan diambil. Jgn berharap hal yg beda dari gerombolan yg sama. Sorry ye gw g akan berkawan dgn gerombolan maleng. https://t.co/i2CbkSwSzJ","1774559234254127411","https://pbs.twimg.com/media/GKCAOCrbAAAqfeK.jpg","eppiyaa","in","","0","1","0","https://x.com/bukan4non/status/1774559234254127411","2148752027","bukan4non"
"1774329806349615138","Sun Mar 31 22:06:41 +0000 2024","0","@c_juragan69 @NyaiiBubu Soal penculik prabowo ya?","1774558964463919479","","c_juragan69","in","Jakarta","0","1","0","https://x.com/ridwan2474/status/1774558964463919479","857381488261644288","ridwan2474"
"1774216561274101870","Sun Mar 31 22:06:11 +0000 2024","0","@xquitavee @prabowo Apa hubungan ya suami ya sandra dewi dgn tom limbong..??","1774558837405843472","","xquitavee","in","","0","0","0","https://x.com/AjaMaulana68/status/1774558837405843472","1604293761088901121","AjaMaulana68"
"1774558791352102912","Sun Mar 31 22:06:00 +0000 2024","0","#zonauang #zonajajan #infoloker #lokerwfh info loker parttime part time freelance freelancer pelajar mahsiswa kuliah sekolah wfh iphone netflix disney+ viu joki wts wtb pc konser tiket debat pemilu capres cawapres amin anies imin pragi prabowo gibran ganjar mahfud 2r","1774558791352102912","","","in","she/her","0","0","0","https://x.com/idolletes/status/1774558791352102912","734741352236220417","idolletes"
"1774428783279493504","Sun Mar 31 22:05:46 +0000 2024","3","@jatmiko99604253 @Ngadinopanser @realfedinuril Ya abang terangin dong. Salahnya kita menilai prabowo penculik tuh dimana? Ada cacatannya gak? Kasih bantahannya kalo memang ada.","1774558732950933938","","jatmiko99604253","in","","0","0","0","https://x.com/Lylr_21/status/1774558732950933938","1603871049245814785","Lylr_21"
"1774558645038260533","Sun Mar 31 22:05:25 +0000 2024","1","Setuju Food Estate hrs dilanjutkan !!","1774558645038260533","","","in","Indonesia","0","1","1","https://x.com/insanisyah1/status/1774558645038260533","1461644341139496965","insanisyah1"
"1773809945059979388","Sun Mar 31 22:04:32 +0000 2024","0","@diazika81 @bengkeldodo Mba nya tinggal di gua ya? Siapa blng pak prabowo jarang kampanye? Beliau kampanye dr 2004 mba waktu 90% masyarakat gak kenal dng anis &amp; ganjar yg 10% kenal 2 org itu krn sodara &amp; tetangganya wkwkwk","1774558425130868903","","diazika81","in","","0","0","0","https://x.com/poohjepsen/status/1774558425130868903","912222355451035648","poohjepsen"
"1774283439426216202","Sun Mar 31 22:03:46 +0000 2024","0","@LokalPendaki laga lu mau ksih mkan gretong ke anak skolah guru2 nya ja pd trlantar @prabowo @gibran_tweet @prabowogibran2","1774558229244379613","","LokalPendaki","in","Depok, Indonesia","0","0","0","https://x.com/hippyyyyyyyyyy/status/1774558229244379613","1684630204441059330","hippyyyyyyyyyy"
"1774469307587760617","Sun Mar 31 22:03:26 +0000 2024","0","@Projo_Pusat @jokowi @prabowo 2014 2019 prabowo menuduh curang sekarang yg menuduh dan tertuduh duet maut ","1774558145454715266","","Projo_Pusat","in","","0","0","0","https://x.com/abi_priadi/status/1774558145454715266","1603811860553555968","abi_priadi"
"1774216561274101870","Sun Mar 31 22:03:09 +0000 2024","0","@xquitavee @prabowo Fitnah teroooos","1774558076257140973","","xquitavee","in","","0","0","0","https://x.com/wanojamaca/status/1774558076257140973","1663704714683502593","wanojamaca"
"1774435566538678457","Sun Mar 31 22:02:57 +0000 2024","0","@S4N_W1B1 Itu Hasyim apa Prabowo ya? Aku kadang gak bisa bedain.","1774558026080625147","","S4N_W1B1","in","","0","0","0","https://x.com/irw4n_be/status/1774558026080625147","2753415576","irw4n_be"
"1774216561274101870","Sun Mar 31 22:02:55 +0000 2024","0","@xquitavee @prabowo setolol inikah pendukung 02????","1774558016488292436","","xquitavee","in","Indonesia","0","0","0","https://x.com/boxusmedia/status/1774558016488292436","247168203","boxusmedia"
"1774485206919188929","Sun Mar 31 22:02:06 +0000 2024","1","@RfgL88 @H4T14K4LN4L42 @officialMKRI @KPU_ID @prabowo Gerombolan pecundang menikmati kebebasan melampiaskan kekecewaan karna jagoannya KALAH TELAK . Lama2 bisa sakit jiwa dia ","1774557812510871569","","RfgL88","in","Indonesia","0","0","0","https://x.com/sig4rpenjalin/status/1774557812510871569","1026208477","sig4rpenjalin"
"1773746987667763391","Sun Mar 31 22:00:57 +0000 2024","0","@H4T14K4LN4L42 @jokowi @prabowo Presiden penuh kepalsuan","1774557521254215979","","H4T14K4LN4L42","in","Turin Italia","0","0","0","https://x.com/S_RawayanGalo/status/1774557521254215979","928663818","S_RawayanGalo"
"1774216561274101870","Sun Mar 31 21:59:48 +0000 2024","1","@An4Julie @xquitavee @prabowo BASI BAWA AGAMA TERUS BUAT COUNTER NYA","1774557232363180232","","","in","","0","0","0","https://x.com/stilloveyuri/status/1774557232363180232","1200804286042476546","stilloveyuri"
"1773975477411332346","Sun Mar 31 21:59:03 +0000 2024","0","@btgggefl orang tertulus kedua setelah prabowo","1774557045171339735","","btgggefl","in","","0","0","1","https://x.com/zulnotfun/status/1774557045171339735","1355946258678960130","zulnotfun"
